file_name,label,x,y,w,h
单瑕疵图片/漏底/漏底20180901092122对照样本.jpg,4,0,1328,2560,92
单瑕疵图片/漏底/漏底20180901092145对照样本.jpg,4,0,1317,2560,119
单瑕疵图片/漏底/漏底20180901092158对照样本.jpg,4,0,1311,2560,86
单瑕疵图片/漏底/漏底20180901092243对照样本.jpg,4,0,1315,2560,94
单瑕疵图片/漏底/漏底20180901092256对照样本.jpg,4,0,1281,2560,104
单瑕疵图片/漏底/漏底20180901092306对照样本.jpg,4,0,1273,2560,108
单瑕疵图片/漏底/漏底20180901092316对照样本.jpg,4,0,1242,2560,96
单瑕疵图片/漏底/漏底20180901092328对照样本.jpg,4,0,1315,2560,92
单瑕疵图片/漏底/漏底20180901092338对照样本.jpg,4,0,1303,2560,98
单瑕疵图片/漏底/漏底20180901092416对照样本.jpg,4,0,1271,2560,95
单瑕疵图片/漏底/漏底20180901092429对照样本.jpg,4,0,1285,2560,96
单瑕疵图片/漏底/漏底20180901092440对照样本.jpg,4,0,1354,2560,94
单瑕疵图片/漏底/漏底20180901092530对照样本.jpg,4,0,1262,2560,113
单瑕疵图片/漏底/漏底20180901092551对照样本.jpg,4,0,1309,2558,125
单瑕疵图片/漏底/漏底20180901092814对照样本.jpg,4,0,1320,2560,128
单瑕疵图片/漏底/漏底20180901092826对照样本.jpg,4,0,1334,2560,137
单瑕疵图片/漏底/漏底20180901092842对照样本.jpg,4,0,1375,2560,118
单瑕疵图片/漏底/漏底20180901092858对照样本.jpg,4,0,1397,2560,118
单瑕疵图片/漏底/漏底20180901092918对照样本.jpg,4,0,1377,2560,124
单瑕疵图片/漏底/漏底20180901092930对照样本.jpg,4,0,1381,2560,122
单瑕疵图片/漏底/漏底20180901092942对照样本.jpg,4,0,1371,2560,112
单瑕疵图片/漏底/漏底20180901093000对照样本.jpg,4,0,1328,2560,110
单瑕疵图片/漏底/漏底20180901093015对照样本.jpg,4,0,1326,2560,116
单瑕疵图片/漏底/漏底20180901093029对照样本.jpg,4,0,1346,2560,118
单瑕疵图片/漏底/漏底20180901093140对照样本.jpg,4,0,1379,2560,124
单瑕疵图片/漏底/漏底20180901093152对照样本.jpg,4,0,1301,2560,110
单瑕疵图片/漏底/漏底20180901093206对照样本.jpg,4,0,1303,2560,110
单瑕疵图片/漏底/漏底20180901093218对照样本.jpg,4,0,1271,2560,106
单瑕疵图片/漏底/漏底20180901093238对照样本.jpg,4,0,1226,2560,100
单瑕疵图片/漏底/漏底20180901093252对照样本.jpg,4,0,1220,2560,87
单瑕疵图片/漏底/漏底20180901093313对照样本.jpg,4,0,1224,2560,102
单瑕疵图片/漏底/漏底20180901093324对照样本.jpg,4,0,1258,2560,108
单瑕疵图片/漏底/漏底20180901093336对照样本.jpg,4,0,1250,2560,110
单瑕疵图片/漏底/漏底20180901093350对照样本.jpg,4,0,1295,2560,100
单瑕疵图片/漏底/漏底20180901093411对照样本.jpg,4,0,1275,2560,104
单瑕疵图片/漏底/漏底20180901093423对照样本.jpg,4,0,1273,2560,110
单瑕疵图片/漏底/漏底20180901093724对照样本.jpg,4,0,1252,2560,108
单瑕疵图片/漏底/漏底20180901093737对照样本.jpg,4,0,1260,2560,98
单瑕疵图片/漏底/漏底20180901093825对照样本.jpg,4,0,1279,2560,104
单瑕疵图片/漏底/漏底20180901093849对照样本.jpg,4,0,1324,2560,102
单瑕疵图片/漏底/漏底20180901093953对照样本.jpg,4,0,1334,2560,110
单瑕疵图片/漏底/漏底20180901094007对照样本.jpg,4,0,1354,2560,110
单瑕疵图片/漏底/漏底20180901094020对照样本.jpg,4,0,1366,2560,125
单瑕疵图片/漏底/漏底20180901094038对照样本.jpg,4,0,1348,2560,110
单瑕疵图片/漏底/漏底20180901094051对照样本.jpg,4,0,1338,2560,108
单瑕疵图片/漏底/漏底20180901094104对照样本.jpg,4,0,1271,2560,110
单瑕疵图片/漏底/漏底20180901094125对照样本.jpg,4,0,1287,2560,126
单瑕疵图片/漏底/漏底20180901094307对照样本.jpg,4,0,1285,2560,128
单瑕疵图片/漏底/漏底20180901094319对照样本.jpg,4,0,1340,2560,120
单瑕疵图片/漏底/漏底20180901094330对照样本.jpg,4,0,1324,2560,132
单瑕疵图片/漏底/漏底20180901094405对照样本.jpg,4,0,1277,2560,116
单瑕疵图片/漏底/漏底20180901094416对照样本.jpg,4,0,1307,2560,131
单瑕疵图片/漏底/漏底20180901094428对照样本.jpg,4,0,1328,2560,128
单瑕疵图片/漏底/漏底20180901094439对照样本.jpg,4,0,1360,2560,141
单瑕疵图片/漏底/漏底20180901094452对照样本.jpg,4,0,1311,2560,129
单瑕疵图片/漏底/漏底20180901094503对照样本.jpg,4,0,1326,2560,114
单瑕疵图片/漏底/漏底20180901094515对照样本.jpg,4,0,1350,2560,123
单瑕疵图片/漏底/漏底20180901094526对照样本.jpg,4,0,1297,2560,118
单瑕疵图片/漏底/漏底20180901094537对照样本.jpg,4,0,1297,2560,123
单瑕疵图片/漏底/漏底20180901094548对照样本.jpg,4,0,1279,2560,120
单瑕疵图片/漏底/漏底20180901094600对照样本.jpg,4,0,1289,2560,126
单瑕疵图片/漏底/漏底20180901094611对照样本.jpg,4,0,1324,2560,124
单瑕疵图片/漏底/漏底20180901094624对照样本.jpg,4,0,1358,2560,123
单瑕疵图片/漏底/漏底20180901094650对照样本.jpg,4,0,1311,2560,133
单瑕疵图片/漏底/漏底20180901094701对照样本.jpg,4,0,1362,2560,129
单瑕疵图片/漏底/漏底20180901094805对照样本.jpg,4,0,1185,2560,147
单瑕疵图片/漏底/漏底20180901094919对照样本.jpg,4,0,1258,2560,127
单瑕疵图片/漏底/漏底20180901094932对照样本.jpg,4,0,1175,2560,104
单瑕疵图片/漏底/漏底20180901094944对照样本.jpg,4,0,1360,2560,131
单瑕疵图片/漏底/漏底20180901094956对照样本.jpg,4,0,1338,2560,145
单瑕疵图片/漏底/漏底20180901095006对照样本.jpg,4,0,1322,2560,120
单瑕疵图片/漏底/漏底20180901095017对照样本.jpg,4,0,1283,2560,116
单瑕疵图片/漏底/漏底20180901095028对照样本.jpg,4,0,1322,2560,110
单瑕疵图片/漏底/漏底20180901095039对照样本.jpg,4,0,1371,2560,112
单瑕疵图片/漏底/漏底20180901095052对照样本.jpg,4,0,1362,2560,119
单瑕疵图片/漏底/漏底20180901095111对照样本.jpg,4,0,1393,2560,110
单瑕疵图片/漏底/漏底20180901095124对照样本.jpg,4,0,1269,2560,104
单瑕疵图片/漏底/漏底20180901095135对照样本.jpg,4,0,1258,2560,104
单瑕疵图片/漏底/漏底20180901095201对照样本.jpg,4,0,1291,2560,96
单瑕疵图片/漏底/漏底20180901095216对照样本.jpg,4,0,1277,2560,100
单瑕疵图片/漏底/漏底20180901095227对照样本.jpg,4,0,1271,2560,91
单瑕疵图片/漏底/漏底20180901095240对照样本.jpg,4,0,1269,2560,108
单瑕疵图片/漏底/漏底20180901095252对照样本.jpg,4,0,1279,2560,94
单瑕疵图片/漏底/漏底20180901095305对照样本.jpg,4,0,1277,2560,104
单瑕疵图片/漏底/漏底20180901095326对照样本.jpg,4,0,1283,2560,90
单瑕疵图片/漏底/漏底20180901095342对照样本.jpg,4,0,1289,2560,98
单瑕疵图片/漏底/漏底20180901095358对照样本.jpg,4,0,1262,2560,102
单瑕疵图片/漏底/漏底20180901095410对照样本.jpg,4,0,1144,2560,98
单瑕疵图片/漏底/漏底20180901095426对照样本.jpg,4,0,1187,2560,124
单瑕疵图片/漏底/漏底20180901095443对照样本.jpg,4,0,1299,2560,127
单瑕疵图片/漏底/漏底20180901095457对照样本.jpg,4,0,1366,2560,127
单瑕疵图片/漏底/漏底20180901095508对照样本.jpg,4,0,1348,2560,131
单瑕疵图片/漏底/漏底20180901095525对照样本.jpg,4,0,1348,2560,141
单瑕疵图片/漏底/漏底20180901095542对照样本.jpg,4,0,1287,2560,130
单瑕疵图片/漏底/漏底20180901095555对照样本.jpg,4,0,1293,2560,153
单瑕疵图片/漏底/漏底20180901095625对照样本.jpg,4,0,1207,2560,139
单瑕疵图片/漏底/漏底20180901095639对照样本.jpg,4,0,1215,2560,151
单瑕疵图片/漏底/漏底20180901095652对照样本.jpg,4,0,1205,2560,147
单瑕疵图片/漏底/漏底20180901095706对照样本.jpg,4,0,1187,2560,161
单瑕疵图片/漏底/漏底20180901095717对照样本.jpg,4,0,1215,2560,147
单瑕疵图片/漏底/漏底20180901095727对照样本.jpg,4,0,1183,2560,155
单瑕疵图片/漏底/漏底20180901095740对照样本.jpg,4,0,1350,2560,157
单瑕疵图片/漏底/漏底20180901095751对照样本.jpg,4,0,1311,2560,139
单瑕疵图片/漏底/漏底20180901095803对照样本.jpg,4,0,1279,2560,143
单瑕疵图片/漏底/漏底20180901095816对照样本.jpg,4,0,1252,2560,137
单瑕疵图片/漏底/漏底20180908092755对照样本.jpg,4,0,377,2560,667
单瑕疵图片/漏底/漏底20180908093312对照样本.jpg,4,0,1146,2560,608
单瑕疵图片/漏底/漏底20180908095021对照样本.jpg,4,0,1121,2560,352
单瑕疵图片/漏底/漏底20180908095404对照样本.jpg,4,0,1217,2560,549
单瑕疵图片/漏底/漏底20180908095435对照样本.jpg,4,0,507,2560,625
单瑕疵图片/漏底/漏底20180908095703对照样本.jpg,4,0,733,2560,512
单瑕疵图片/漏底/漏底20180908102955对照样本.jpg,4,0,1464,2560,456
单瑕疵图片/漏底/漏底20180908103627对照样本.jpg,4,0,1192,2560,589
单瑕疵图片/漏底/漏底20180908103742对照样本.jpg,4,0,1379,2560,518
单瑕疵图片/漏底/漏底20180908103931对照样本.jpg,4,0,1127,2560,565
单瑕疵图片/漏底/漏底20180908104120对照样本.jpg,4,0,974,2560,580
单瑕疵图片/漏底/漏底20180908104252对照样本.jpg,4,0,571,2560,644
单瑕疵图片/漏底/漏底20180908104512对照样本.jpg,4,0,428,2560,694
单瑕疵图片/漏底/漏底20180908104806对照样本.jpg,4,1352,1662,1208,255
单瑕疵图片/漏底/漏底20180908105012对照样本.jpg,4,0,1271,2560,645
单瑕疵图片/漏底/漏底20180908105408对照样本.jpg,4,0,984,2560,591
单瑕疵图片/漏底/漏底20180908105549对照样本.jpg,4,0,665,2560,671
单瑕疵图片/漏底/漏底20180908105613对照样本.jpg,4,28,1413,2532,507
单瑕疵图片/漏底/漏底20180908105626对照样本.jpg,4,420,1491,2140,429
单瑕疵图片/漏底/漏底20180908105759对照样本.jpg,4,2063,1811,497,104
单瑕疵图片/漏底/漏底20180908105939对照样本.jpg,4,999,1718,1561,202
单瑕疵图片/漏底/漏底20180908110054对照样本.jpg,4,0,1151,2560,431
单瑕疵图片/漏底/漏底20180910102806对照样本.jpg,4,0,1187,2560,420
单瑕疵图片/漏底/漏底20180910102819对照样本.jpg,4,0,1295,2560,392
单瑕疵图片/漏底/漏底20180910102831对照样本.jpg,4,0,1352,2560,398
单瑕疵图片/漏底/漏底20180910102843对照样本.jpg,4,0,1375,2560,406
单瑕疵图片/漏底/漏底20180910102855对照样本.jpg,4,0,1424,2560,391
单瑕疵图片/漏底/漏底20180910102909对照样本.jpg,4,0,1285,2560,398
单瑕疵图片/漏底/漏底20180910102922对照样本.jpg,4,0,1273,2560,402
单瑕疵图片/漏底/漏底20180910102941对照样本.jpg,4,0,1183,2560,424
单瑕疵图片/漏底/漏底20180910103001对照样本.jpg,4,0,1305,2560,400
单瑕疵图片/漏底/漏底20180910103033对照样本.jpg,4,0,1315,2560,400
单瑕疵图片/漏底/漏底20180910103046对照样本.jpg,4,0,1340,2560,408
单瑕疵图片/漏底/漏底20180910103128对照样本.jpg,4,0,1430,2560,387
单瑕疵图片/漏底/漏底20180910103201对照样本.jpg,4,0,1030,2560,528
单瑕疵图片/漏底/漏底20180910103222对照样本.jpg,4,0,967,2560,528
单瑕疵图片/漏底/漏底20180910103246对照样本.jpg,4,0,893,2560,523
单瑕疵图片/漏底/漏底20180910103303对照样本.jpg,4,0,1020,2560,508
单瑕疵图片/漏底/漏底20180910103358对照样本.jpg,4,0,979,2560,443
单瑕疵图片/漏底/漏底20180910103411对照样本.jpg,4,0,903,2560,425
单瑕疵图片/漏底/漏底20180912152313对照样本.jpg,4,0,1044,2560,172
单瑕疵图片/漏底/漏底20180912152340对照样本.jpg,4,0,984,2560,181
单瑕疵图片/漏底/漏底20180912152349对照样本.jpg,4,0,1031,2560,169
单瑕疵图片/漏底/漏底20180912152404对照样本.jpg,4,9,1018,2551,159
单瑕疵图片/漏底/漏底20180912152413对照样本.jpg,4,0,1087,2560,149
单瑕疵图片/漏底/漏底20180912152421对照样本.jpg,4,0,1242,2560,139
单瑕疵图片/漏底/漏底20180912152431对照样本.jpg,4,0,1207,2560,140
单瑕疵图片/漏底/漏底20180912152448对照样本.jpg,4,0,1215,2560,160
单瑕疵图片/漏底/漏底20180912152512对照样本.jpg,4,0,1175,2560,163
单瑕疵图片/漏底/漏底20180912152727对照样本.jpg,4,16,1005,2544,82
单瑕疵图片/漏底/漏底20180912152738对照样本.jpg,4,0,1007,2560,102
单瑕疵图片/漏底/漏底20180912152748对照样本.jpg,4,0,1140,2560,110
单瑕疵图片/漏底/漏底20180912152757对照样本.jpg,4,18,1203,2542,96
单瑕疵图片/漏底/漏底20180912152811对照样本.jpg,4,0,1187,2560,79
单瑕疵图片/漏底/漏底20180912152819对照样本.jpg,4,0,1283,2560,83
单瑕疵图片/漏底/漏底20180912152830对照样本.jpg,4,0,1122,2560,89
单瑕疵图片/漏底/漏底20180912153730对照样本.jpg,4,0,717,2560,249
单瑕疵图片/漏底/漏底20180912153911对照样本.jpg,4,0,1051,2560,194
单瑕疵图片/漏底/漏底20180912153922对照样本.jpg,4,0,926,2560,132
单瑕疵图片/漏底/漏底20180912160157对照样本.jpg,4,0,1003,2560,174
单瑕疵图片/漏底/漏底20180912160214对照样本.jpg,4,0,1122,2560,165
单瑕疵图片/漏底/漏底20180912160223对照样本.jpg,4,0,1117,2560,172
单瑕疵图片/漏底/漏底20180912160231对照样本.jpg,4,0,1089,2560,177
单瑕疵图片/漏底/漏底20180912160238对照样本.jpg,4,0,1071,2560,177
单瑕疵图片/漏底/漏底20180912160306对照样本.jpg,4,0,969,2560,169
单瑕疵图片/漏底/漏底20180912160315对照样本.jpg,4,0,1087,2560,137
单瑕疵图片/漏底/漏底20180912160329对照样本.jpg,4,0,1042,2560,139
单瑕疵图片/漏底/漏底20180912160353对照样本.jpg,4,0,1095,2560,143
单瑕疵图片/漏底/漏底20180912160403对照样本.jpg,4,0,1087,2560,151
单瑕疵图片/漏底/漏底20180912160527对照样本.jpg,4,0,875,2560,132
单瑕疵图片/漏底/漏底20180912160602对照样本.jpg,4,0,1060,2560,119
单瑕疵图片/漏底/漏底20180912160612对照样本.jpg,4,0,1054,2560,123
单瑕疵图片/漏底/漏底20180912160636对照样本.jpg,4,0,1064,2560,133
单瑕疵图片/漏底/漏底20180912160649对照样本.jpg,4,0,1099,2560,129
单瑕疵图片/漏底/漏底20180912160714对照样本.jpg,4,0,1062,2560,115
单瑕疵图片/漏底/漏底20180912160728对照样本.jpg,4,0,1058,2560,117
单瑕疵图片/漏底/漏底20180912160809对照样本.jpg,4,0,1034,2560,135
单瑕疵图片/漏底/漏底20180912161245对照样本.jpg,4,0,807,2560,125
单瑕疵图片/漏底/漏底20180912161503对照样本.jpg,4,0,915,2560,125
单瑕疵图片/漏底/漏底20180912161520对照样本.jpg,4,0,936,2560,124
单瑕疵图片/漏底/漏底20180912162818对照样本.jpg,4,0,922,2560,128
单瑕疵图片/漏底/漏底20180912162826对照样本.jpg,4,0,964,2560,125
单瑕疵图片/漏底/漏底20180912162908对照样本.jpg,4,0,1132,2560,114
单瑕疵图片/漏底/漏底20180912162946对照样本.jpg,4,0,1138,2560,112
单瑕疵图片/漏底/漏底20180912163006对照样本.jpg,4,0,1144,2560,112
单瑕疵图片/漏底/漏底20180912163025对照样本.jpg,4,0,1144,2560,100
单瑕疵图片/漏底/漏底20180912163033对照样本.jpg,4,0,1142,2560,108
单瑕疵图片/漏底/漏底20180912163041对照样本.jpg,4,0,1144,2560,114
单瑕疵图片/漏底/漏底20180912163049对照样本.jpg,4,0,1146,2560,116
单瑕疵图片/漏底/漏底20180912163057对照样本.jpg,4,0,1169,2560,114
单瑕疵图片/漏底/漏底20180912163733对照样本.jpg,4,0,975,2560,140
单瑕疵图片/漏底/漏底20180912163755对照样本.jpg,4,0,1080,2560,151
单瑕疵图片/漏底/漏底20180912163834对照样本.jpg,4,0,1048,2560,155
单瑕疵图片/漏底/漏底20180912164022对照样本.jpg,4,0,960,2560,151
单瑕疵图片/漏底/漏底20180912164032对照样本.jpg,4,0,981,2560,124
单瑕疵图片/漏底/漏底20180912164133对照样本.jpg,4,0,977,2560,179
单瑕疵图片/漏底/漏底20180915095640对照样本.jpg,4,748,1407,572,347
单瑕疵图片/漏底/漏底20180915095702对照样本.jpg,4,1087,911,371,329
单瑕疵图片/漏底/漏底20180915095833对照样本.jpg,4,0,866,2560,262
单瑕疵图片/漏底/漏底20180915095845对照样本.jpg,4,171,866,1251,425
单瑕疵图片/漏底/漏底20180915095926对照样本.jpg,4,930,1101,243,374
单瑕疵图片/漏底/漏底20180915095943对照样本.jpg,4,1585,1085,198,373
单瑕疵图片/漏底/漏底20180918090606对照样本.jpg,4,0,966,2560,927
单瑕疵图片/漏底/漏底20180918090631对照样本.jpg,4,0,1002,2560,513
单瑕疵图片/漏底/漏底20180918090711对照样本.jpg,4,0,1339,2560,323
单瑕疵图片/漏底/漏底20180918090721对照样本.jpg,4,0,1040,2560,315
单瑕疵图片/漏底/漏底20180918090737对照样本.jpg,4,0,852,2560,123
单瑕疵图片/漏底/漏底20180918090842对照样本.jpg,4,0,991,2560,280
单瑕疵图片/漏底/漏底20180918091353对照样本.jpg,4,0,1146,2560,276
单瑕疵图片/漏底/漏底20180918091428对照样本.jpg,4,0,1378,2560,135
单瑕疵图片/漏底/漏底20180918091520对照样本.jpg,4,0,1411,2560,166
单瑕疵图片/漏底/漏底20180918091550对照样本.jpg,4,0,1395,2560,169
单瑕疵图片/漏底/漏底20180918091611对照样本.jpg,4,0,1138,2560,102
单瑕疵图片/漏底/漏底20180918091619对照样本.jpg,4,0,1187,2560,110
单瑕疵图片/漏底/漏底20180918091639对照样本.jpg,4,0,1120,2560,124
单瑕疵图片/漏底/漏底20180918091703对照样本.jpg,4,0,878,2560,125
单瑕疵图片/漏底/漏底20180918091825对照样本.jpg,4,0,1056,2560,68
单瑕疵图片/漏底/漏底20180918092102对照样本.jpg,4,0,1367,2560,95
单瑕疵图片/漏底/漏底20180918092122对照样本.jpg,4,0,731,2560,115
单瑕疵图片/漏底/漏底20180918092130对照样本.jpg,4,0,1262,2560,90
单瑕疵图片/漏底/漏底20180918092144对照样本.jpg,4,0,1222,2560,124
单瑕疵图片/漏底/漏底20180918092251对照样本.jpg,4,0,1017,2560,145
单瑕疵图片/漏底/漏底20180918092324对照样本.jpg,4,0,975,2560,156
单瑕疵图片/漏底/漏底20180918092415对照样本.jpg,4,0,906,2560,190
单瑕疵图片/漏底/漏底20180918092427对照样本.jpg,4,0,1050,2560,127
单瑕疵图片/漏底/漏底20180918092458对照样本.jpg,4,0,1217,2560,160
单瑕疵图片/漏底/漏底20180918092508对照样本.jpg,4,0,1348,2560,151
单瑕疵图片/漏底/漏底20180918092532对照样本.jpg,4,0,909,2560,80
单瑕疵图片/漏底/漏底20180918092542对照样本.jpg,4,0,981,2560,73
单瑕疵图片/漏底/漏底20180918092906对照样本.jpg,4,0,1071,2560,104
单瑕疵图片/漏底/漏底20180918092915对照样本.jpg,4,0,985,2560,110
单瑕疵图片/漏底/漏底20180918093002对照样本.jpg,4,0,1150,2560,127
单瑕疵图片/漏底/漏底20180918093011对照样本.jpg,4,0,1179,2560,120
单瑕疵图片/漏底/漏底20180918093030对照样本.jpg,4,0,1508,2560,142
单瑕疵图片/漏底/漏底20180918093101对照样本.jpg,4,0,1064,2560,155
单瑕疵图片/漏底/漏底20180918093110对照样本.jpg,4,0,1074,2560,146
单瑕疵图片/漏底/漏底20180918093140对照样本.jpg,4,0,1297,2560,108
单瑕疵图片/漏底/漏底20180918093158对照样本.jpg,4,0,1104,2560,118
单瑕疵图片/漏底/漏底20180918093328对照样本.jpg,4,0,913,2560,167
单瑕疵图片/漏底/漏底20180918093427对照样本.jpg,4,0,1276,2560,173
单瑕疵图片/漏底/漏底20180918093457对照样本.jpg,4,1840,1195,720,69
单瑕疵图片/漏底/漏底20180918093528对照样本.jpg,4,0,1008,2560,156
单瑕疵图片/漏底/漏底20180918093541对照样本.jpg,4,0,899,1595,167
单瑕疵图片/漏底/漏底20180918093555对照样本.jpg,4,0,796,2560,217
单瑕疵图片/漏底/漏底20180918093636对照样本.jpg,4,0,1077,2560,221
单瑕疵图片/漏底/漏底20180918093738对照样本.jpg,4,0,1081,2560,232
单瑕疵图片/漏底/漏底20180918093757对照样本.jpg,4,0,1033,2560,258
单瑕疵图片/漏底/漏底20180918093830对照样本.jpg,4,0,1108,2560,266
单瑕疵图片/漏底/漏底20180918093913对照样本.jpg,4,0,882,2560,235
单瑕疵图片/漏底/漏底20180918094013对照样本.jpg,4,0,1001,2560,225
单瑕疵图片/漏底/漏底20180918094113对照样本.jpg,4,0,1199,2560,204
单瑕疵图片/漏底/漏底20180918094130对照样本.jpg,4,0,1141,2560,225
单瑕疵图片/漏底/漏底20180918094211对照样本.jpg,4,0,1156,2560,221
单瑕疵图片/漏底/漏底20180918094848对照样本.jpg,4,158,1185,2402,143
单瑕疵图片/漏底/漏底20180918094933对照样本.jpg,4,0,982,2560,191
单瑕疵图片/漏底/漏底20180918095142对照样本.jpg,4,0,992,2560,266
单瑕疵图片/漏底/漏底20180918095150对照样本.jpg,4,0,990,2560,270
单瑕疵图片/漏底/漏底20180918095200对照样本.jpg,4,0,1002,2560,242
单瑕疵图片/漏底/漏底20180918095212对照样本.jpg,4,0,1038,2560,272
单瑕疵图片/漏底/漏底20180918095225对照样本.jpg,4,0,982,2560,216
单瑕疵图片/漏底/漏底20180918095456对照样本.jpg,4,0,872,2560,333
单瑕疵图片/漏底/漏底20180918095505对照样本.jpg,4,0,903,2560,330
单瑕疵图片/漏底/漏底20180918095523对照样本.jpg,4,0,1256,2560,294
单瑕疵图片/漏底/漏底20180918095533对照样本.jpg,4,0,977,2560,326
单瑕疵图片/漏底/漏底20180918095623对照样本.jpg,4,0,1303,2560,157
单瑕疵图片/漏底/漏底20180918095641对照样本.jpg,4,0,1193,2560,157
单瑕疵图片/漏底/漏底20180918095703对照样本.jpg,4,0,1148,2560,157
单瑕疵图片/漏底/漏底20180918095712对照样本.jpg,4,0,1232,2560,153
单瑕疵图片/漏底/漏底20180918095724对照样本.jpg,4,0,1265,2560,150
单瑕疵图片/漏底/漏底20180918095738对照样本.jpg,4,0,1216,2560,161
单瑕疵图片/漏底/漏底20180918095748对照样本.jpg,4,0,1196,2560,188
单瑕疵图片/漏底/漏底20180918095757对照样本.jpg,4,0,1302,2560,181
单瑕疵图片/漏底/漏底20180918095823对照样本.jpg,4,0,995,2560,194
单瑕疵图片/漏底/漏底20180918100001对照样本.jpg,4,0,1184,2560,205
单瑕疵图片/漏底/漏底20180918100020对照样本.jpg,4,0,1210,2560,210
单瑕疵图片/漏底/漏底20180918100058对照样本.jpg,4,0,1325,2560,250
单瑕疵图片/漏底/漏底20180918100123对照样本.jpg,4,0,1279,2560,104
单瑕疵图片/漏底/漏底20180918100156对照样本.jpg,4,0,1123,2560,107
单瑕疵图片/漏底/漏底20180918100251对照样本.jpg,4,0,1288,2560,125
单瑕疵图片/漏底/漏底20180918100303对照样本.jpg,4,0,1291,2560,120
单瑕疵图片/漏底/漏底20180918100314对照样本.jpg,4,0,1297,2560,116
单瑕疵图片/漏底/漏底20180918100321对照样本.jpg,4,0,1297,2560,104
单瑕疵图片/漏底/漏底20180918100342对照样本.jpg,4,0,1311,2560,149
单瑕疵图片/漏底/漏底20180918100409对照样本.jpg,4,0,1051,2560,162
单瑕疵图片/漏底/漏底20180918100428对照样本.jpg,4,0,1000,2560,169
单瑕疵图片/漏底/漏底20180918103749对照样本.jpg,4,0,1277,2560,98
单瑕疵图片/漏底/漏底20180918103925对照样本.jpg,4,0,1411,2560,94
单瑕疵图片/漏底/漏底20180918103934对照样本.jpg,4,0,1469,2560,87
单瑕疵图片/漏底/漏底20180918104013对照样本.jpg,4,0,1517,2560,90
单瑕疵图片/漏底/漏底20180918104033对照样本.jpg,4,0,1357,2560,97
单瑕疵图片/漏底/漏底20180918104041对照样本.jpg,4,0,1324,2560,114
单瑕疵图片/漏底/漏底20180918104108对照样本.jpg,4,0,1366,2560,133
单瑕疵图片/漏底/漏底20180918104315对照样本.jpg,4,0,1446,2560,96
单瑕疵图片/漏底/漏底20180918104344对照样本.jpg,4,0,1466,2560,94
单瑕疵图片/漏底/漏底20180918104355对照样本.jpg,4,0,1407,2560,70
单瑕疵图片/漏底/漏底20180918104450对照样本.jpg,4,0,1081,2560,128
单瑕疵图片/漏底/漏底20180918104510对照样本.jpg,4,0,1007,2560,143
单瑕疵图片/漏底/漏底20180918104520对照样本.jpg,4,0,1126,2560,145
单瑕疵图片/漏底/漏底20180918104531对照样本.jpg,4,48,1469,2512,120
单瑕疵图片/漏底/漏底20180918104610对照样本.jpg,4,0,1195,2560,96
单瑕疵图片/漏底/漏底20180918104637对照样本.jpg,4,0,1146,2560,82
单瑕疵图片/漏底/漏底20180918104732对照样本.jpg,4,0,1122,2560,75
单瑕疵图片/漏底/漏底20180918104751对照样本.jpg,4,0,1120,2560,83
单瑕疵图片/漏底/漏底20180918104810对照样本.jpg,4,0,1313,2560,90
单瑕疵图片/漏底/漏底20180918104818对照样本.jpg,4,0,1279,2560,90
单瑕疵图片/漏底/漏底20180918104918对照样本.jpg,4,0,1123,2560,127
单瑕疵图片/漏底/漏底20180918104925对照样本.jpg,4,0,1124,2560,114
单瑕疵图片/漏底/漏底20180918104933对照样本.jpg,4,0,1131,2560,107
单瑕疵图片/漏底/漏底20180918104941对照样本.jpg,4,0,1129,2560,111
单瑕疵图片/漏底/漏底20180918104951对照样本.jpg,4,0,1205,2560,96
单瑕疵图片/漏底/漏底20180918105019对照样本.jpg,4,0,1167,2560,112
单瑕疵图片/漏底/漏底20180918105033对照样本.jpg,4,0,1171,2560,95
单瑕疵图片/漏底/漏底20180918105046对照样本.jpg,4,0,1134,2560,110
单瑕疵图片/漏底/漏底20180918105108对照样本.jpg,4,0,1243,2560,103
单瑕疵图片/漏底/漏底20180918105313对照样本.jpg,4,0,1184,2560,142
单瑕疵图片/漏底/漏底20180918105442对照样本.jpg,4,0,1297,2560,114
单瑕疵图片/漏底/漏底20180918105450对照样本.jpg,4,0,1290,2560,121
单瑕疵图片/漏底/漏底20180918105457对照样本.jpg,4,0,1279,2560,115
单瑕疵图片/漏底/漏底20180918105524对照样本.jpg,4,89,1228,2471,106
单瑕疵图片/漏底/漏底20180918105646对照样本.jpg,4,0,1313,2560,113
单瑕疵图片/漏底/漏底20180918105758对照样本.jpg,4,0,872,2560,213
单瑕疵图片/漏底/漏底20180918105807对照样本.jpg,4,0,979,2560,173
单瑕疵图片/漏底/漏底20180918105850对照样本.jpg,4,0,1243,2560,164
单瑕疵图片/漏底/漏底20180918105914对照样本.jpg,4,0,1374,2560,152
单瑕疵图片/漏底/漏底20180918111132对照样本.jpg,4,0,1341,2560,74
单瑕疵图片/漏底/漏底20180918111207对照样本.jpg,4,0,1218,2560,75
单瑕疵图片/漏底/漏底20180918111229对照样本.jpg,4,0,1227,2560,68
单瑕疵图片/漏底/漏底20180918111256对照样本.jpg,4,0,1089,2560,100
单瑕疵图片/漏底/漏底20180918111321对照样本.jpg,4,0,1124,2560,106
